college_name,district,tier,branch,category,cutoff,fees,placement_rate
Mahath Amma Institute of Engineering and Technology,Tiruchirappalli,Tier 3,EEE,BC,150.0,78769,42
Mahath Amma Institute of Engineering and Technology,Tiruchirappalli,Tier 3,MECH,BC,148.5,76613,40
Mahath Amma Institute of Engineering and Technology,Tiruchirappalli,Tier 3,CIVIL,BC,147.5,74155,40
Mahath Amma Institute of Engineering and Technology,Tiruchirappalli,Tier 3,AI & DS,BC,154.0,79165,50
Mahath Amma Institute of Engineering and Technology,Tiruchirappalli,Tier 3,AI & ML,BC,154.5,80446,48
Mahendra College of Engineering,Salem,Tier 3,CSE,BC,152.5,72588,56
Mahendra College of Engineering,Salem,Tier 3,IT,BC,151.0,73644,54
Mahendra College of Engineering,Salem,Tier 3,ECE,BC,149.0,73749,52
Mahendra College of Engineering,Salem,Tier 3,EEE,BC,148.5,73724,46
Mahendra College of Engineering,Salem,Tier 3,MECH,BC,147.0,70857,44
Mahendra College of Engineering,Salem,Tier 3,CIVIL,BC,144.5,71863,42
Mahendra College of Engineering,Salem,Tier 3,AI & DS,BC,151.0,74630,54
Mahendra College of Engineering,Salem,Tier 3,AI & ML,BC,151.5,75886,54
Mahendra Engineering College for Women,Namakkal,Tier 3,CSE,BC,169.0,81278,58
Mahendra Engineering College for Women,Namakkal,Tier 3,IT,BC,167.5,82424,58
Mahendra Engineering College for Women,Namakkal,Tier 3,ECE,BC,165.5,80075,51
Mahendra Engineering College for Women,Namakkal,Tier 3,EEE,BC,164.0,79042,50
Mahendra Engineering College for Women,Namakkal,Tier 3,MECH,BC,161.5,78053,47
Mahendra Engineering College for Women,Namakkal,Tier 3,CIVIL,BC,159.5,76529,43
Mahendra Engineering College for Women,Namakkal,Tier 3,AI & DS,BC,168.0,82067,58
Mahendra Engineering College for Women,Namakkal,Tier 3,AI & ML,BC,168.5,83265,56
Mahendra Engineering College(Autonomous),Namakkal,Tier 3,CSE,BC,175.0,90235,70
Mahendra Engineering College(Autonomous),Namakkal,Tier 3,IT,BC,174.0,89581,70
Mahendra Engineering College(Autonomous),Namakkal,Tier 3,ECE,BC,172.0,88758,64
Mahendra Engineering College(Autonomous),Namakkal,Tier 3,EEE,BC,169.5,90392,61
Mahendra Engineering College(Autonomous),Namakkal,Tier 3,MECH,BC,168.5,87879,60
Mahendra Engineering College(Autonomous),Namakkal,Tier 3,CIVIL,BC,167.0,88113,52
Mahendra Engineering College(Autonomous),Namakkal,Tier 3,AI & DS,BC,174.0,92369,70
Mahendra Engineering College(Autonomous),Namakkal,Tier 3,AI & ML,BC,174.0,91473,67
Mahendra Institute of Technology (Autonomous),Namakkal,Tier 2,CSE,BC,180.5,92801,81
Mahendra Institute of Technology (Autonomous),Namakkal,Tier 2,IT,BC,179.0,91858,80
Mahendra Institute of Technology (Autonomous),Namakkal,Tier 2,ECE,BC,177.5,91975,77
Mahendra Institute of Technology (Autonomous),Namakkal,Tier 2,EEE,BC,176.0,92019,70
Mahendra Institute of Technology (Autonomous),Namakkal,Tier 2,MECH,BC,173.0,89885,67
Mahendra Institute of Technology (Autonomous),Namakkal,Tier 2,CIVIL,BC,174.5,87895,64
Mahendra Institute of Technology (Autonomous),Namakkal,Tier 2,AI & DS,BC,179.0,92909,79
Mahendra Institute of Technology (Autonomous),Namakkal,Tier 2,AI & ML,BC,179.0,93754,80
Mailam Engineering College,Villupuram,Tier 3,CSE,BC,151.5,80319,55
Mailam Engineering College,Villupuram,Tier 3,IT,BC,149.5,79009,53
Mailam Engineering College,Villupuram,Tier 3,ECE,BC,148.5,79010,49
Mailam Engineering College,Villupuram,Tier 3,EEE,BC,147.0,77436,46
Mailam Engineering College,Villupuram,Tier 3,MECH,BC,145.5,78642,43
Mailam Engineering College,Villupuram,Tier 3,CIVIL,BC,144.5,75552,42
Mailam Engineering College,Villupuram,Tier 3,AI & DS,BC,151.0,81872,55
Mailam Engineering College,Villupuram,Tier 3,AI & ML,BC,150.5,80386,54
Mangayarkarasi College of Engineering,Madurai,Tier 3,CSE,BC,153.5,82752,50
Mangayarkarasi College of Engineering,Madurai,Tier 3,IT,BC,152.5,83421,50
Mangayarkarasi College of Engineering,Madurai,Tier 3,ECE,BC,150.0,83301,43
Mangayarkarasi College of Engineering,Madurai,Tier 3,EEE,BC,149.5,81846,43
Mangayarkarasi College of Engineering,Madurai,Tier 3,MECH,BC,145.5,80921,40
Mangayarkarasi College of Engineering,Madurai,Tier 3,CIVIL,BC,144.5,79017,40
Mangayarkarasi College of Engineering,Madurai,Tier 3,AI & DS,BC,152.0,84567,49
Mangayarkarasi College of Engineering,Madurai,Tier 3,AI & ML,BC,152.5,83626,47
MAR Ephraem College of Engineering and Technology,Tirunelveli,Tier 3,CSE,BC,171.5,87776,50
MAR Ephraem College of Engineering and Technology,Tirunelveli,Tier 3,IT,BC,170.5,87559,50
MAR Ephraem College of Engineering and Technology,Tirunelveli,Tier 3,ECE,BC,168.0,85554,42
MAR Ephraem College of Engineering and Technology,Tirunelveli,Tier 3,EEE,BC,167.0,86226,43
MAR Ephraem College of Engineering and Technology,Tirunelveli,Tier 3,MECH,BC,165.0,83039,40
MAR Ephraem College of Engineering and Technology,Tirunelveli,Tier 3,CIVIL,BC,164.0,84449,40
MAR Ephraem College of Engineering and Technology,Tirunelveli,Tier 3,AI & DS,BC,170.5,88326,50
MAR Ephraem College of Engineering and Technology,Tirunelveli,Tier 3,AI & ML,BC,170.5,88510,49
Maria College of Engineering and Technology,Tirunelveli,Tier 3,CSE,BC,163.5,57042,54
Maria College of Engineering and Technology,Tirunelveli,Tier 3,IT,BC,162.0,57613,52
Maria College of Engineering and Technology,Tirunelveli,Tier 3,ECE,BC,161.0,55280,48
Maria College of Engineering and Technology,Tirunelveli,Tier 3,EEE,BC,159.0,56366,43
Maria College of Engineering and Technology,Tirunelveli,Tier 3,MECH,BC,157.5,53751,44
Maria College of Engineering and Technology,Tirunelveli,Tier 3,CIVIL,BC,156.5,54906,40
Maria College of Engineering and Technology,Tirunelveli,Tier 3,AI & DS,BC,162.0,57730,53
Maria College of Engineering and Technology,Tirunelveli,Tier 3,AI & ML,BC,162.5,59606,51
Marthandam College of Engineering and Technology,Tirunelveli,Tier 3,CSE,BC,152.5,63373,57
Marthandam College of Engineering and Technology,Tirunelveli,Tier 3,IT,BC,150.5,62331,55
Marthandam College of Engineering and Technology,Tirunelveli,Tier 3,ECE,BC,150.0,62551,53
Marthandam College of Engineering and Technology,Tirunelveli,Tier 3,EEE,BC,147.5,62944,49
Marthandam College of Engineering and Technology,Tirunelveli,Tier 3,MECH,BC,145.5,61168,43
Marthandam College of Engineering and Technology,Tirunelveli,Tier 3,CIVIL,BC,144.5,58624,43
Marthandam College of Engineering and Technology,Tirunelveli,Tier 3,AI & DS,BC,151.0,65445,57
Marthandam College of Engineering and Technology,Tirunelveli,Tier 3,AI & ML,BC,151.5,64024,55
Meenakshi College of Engineering,Chennai,Tier 3,CSE,BC,173.5,74045,50
Meenakshi College of Engineering,Chennai,Tier 3,IT,BC,171.5,74506,49
Meenakshi College of Engineering,Chennai,Tier 3,ECE,BC,170.0,74491,42
Meenakshi College of Engineering,Chennai,Tier 3,EEE,BC,167.5,73733,41
Meenakshi College of Engineering,Chennai,Tier 3,MECH,BC,165.5,71941,40
Meenakshi College of Engineering,Chennai,Tier 3,CIVIL,BC,164.0,70765,40
Meenakshi College of Engineering,Chennai,Tier 3,AI & DS,BC,172.5,76487,50
Meenakshi College of Engineering,Chennai,Tier 3,AI & ML,BC,173.0,75890,49
Meenakshi Ramaswamy Engineering College,Ariyalur,Tier 3,CSE,BC,171.0,80043,52
Meenakshi Ramaswamy Engineering College,Ariyalur,Tier 3,IT,BC,170.0,81471,52
Meenakshi Ramaswamy Engineering College,Ariyalur,Tier 3,ECE,BC,168.5,79074,44
Meenakshi Ramaswamy Engineering College,Ariyalur,Tier 3,EEE,BC,165.5,79381,43
Meenakshi Ramaswamy Engineering College,Ariyalur,Tier 3,MECH,BC,165.0,78845,40
Meenakshi Ramaswamy Engineering College,Ariyalur,Tier 3,CIVIL,BC,163.0,76740,40
Meenakshi Ramaswamy Engineering College,Ariyalur,Tier 3,AI & DS,BC,170.0,83125,50
Meenakshi Ramaswamy Engineering College,Ariyalur,Tier 3,AI & ML,BC,170.0,82750,49
Meenakshi Sundararajan Engineering College,Chennai,Tier 3,CSE,BC,160.0,54271,61
Meenakshi Sundararajan Engineering College,Chennai,Tier 3,IT,BC,158.5,53979,61
Meenakshi Sundararajan Engineering College,Chennai,Tier 3,ECE,BC,157.0,53535,56
Meenakshi Sundararajan Engineering College,Chennai,Tier 3,EEE,BC,154.5,54005,50
Meenakshi Sundararajan Engineering College,Chennai,Tier 3,MECH,BC,154.5,51484,50
Meenakshi Sundararajan Engineering College,Chennai,Tier 3,CIVIL,BC,152.0,50000,48
Meenakshi Sundararajan Engineering College,Chennai,Tier 3,AI & DS,BC,159.0,55049,59
Meenakshi Sundararajan Engineering College,Chennai,Tier 3,AI & ML,BC,159.5,55244,58
Misrimal Navajee Munoth Jain Engineering College,Chennai,Tier 3,CSE,BC,165.0,63326,57
Misrimal Navajee Munoth Jain Engineering College,Chennai,Tier 3,IT,BC,164.0,63864,55
Misrimal Navajee Munoth Jain Engineering College,Chennai,Tier 3,ECE,BC,163.0,64259,52
Misrimal Navajee Munoth Jain Engineering College,Chennai,Tier 3,EEE,BC,161.0,61819,46
Misrimal Navajee Munoth Jain Engineering College,Chennai,Tier 3,MECH,BC,157.5,61804,45
Misrimal Navajee Munoth Jain Engineering College,Chennai,Tier 3,CIVIL,BC,155.5,60917,40
Misrimal Navajee Munoth Jain Engineering College,Chennai,Tier 3,AI & DS,BC,163.5,64066,55
Misrimal Navajee Munoth Jain Engineering College,Chennai,Tier 3,AI & ML,BC,164.0,64723,56
MNSK College of Engineering,Tiruchirappalli,Tier 3,CSE,BC,167.5,64216,63
MNSK College of Engineering,Tiruchirappalli,Tier 3,IT,BC,166.0,64716,63
MNSK College of Engineering,Tiruchirappalli,Tier 3,ECE,BC,165.0,62853,58
MNSK College of Engineering,Tiruchirappalli,Tier 3,EEE,BC,163.5,63677,54
MNSK College of Engineering,Tiruchirappalli,Tier 3,MECH,BC,160.0,63694,50
MNSK College of Engineering,Tiruchirappalli,Tier 3,CIVIL,BC,158.5,59815,50
MNSK College of Engineering,Tiruchirappalli,Tier 3,AI & DS,BC,166.0,66682,62
MNSK College of Engineering,Tiruchirappalli,Tier 3,AI & ML,BC,167.0,66470,61
Mohamed Sathak Engineering College,Madurai,Tier 3,CSE,BC,163.0,86094,58
Mohamed Sathak Engineering College,Madurai,Tier 3,IT,BC,161.5,86265,56
Mohamed Sathak Engineering College,Madurai,Tier 3,ECE,BC,159.5,85077,50
Mohamed Sathak Engineering College,Madurai,Tier 3,EEE,BC,158.5,84058,49
Mohamed Sathak Engineering College,Madurai,Tier 3,MECH,BC,156.5,85143,47
Mohamed Sathak Engineering College,Madurai,Tier 3,CIVIL,BC,155.5,83787,41
Mohamed Sathak Engineering College,Madurai,Tier 3,AI & DS,BC,161.5,88792,56
Mohamed Sathak Engineering College,Madurai,Tier 3,AI & ML,BC,162.0,87378,55
Mohammed Sathak AJ College of Engineering,Chennai,Tier 3,CSE,BC,169.0,58847,60
Mohammed Sathak AJ College of Engineering,Chennai,Tier 3,IT,BC,167.5,57737,58
Mohammed Sathak AJ College of Engineering,Chennai,Tier 3,ECE,BC,166.5,58546,56
Mohammed Sathak AJ College of Engineering,Chennai,Tier 3,EEE,BC,164.0,57234,52
Mohammed Sathak AJ College of Engineering,Chennai,Tier 3,MECH,BC,163.0,56267,45
Mohammed Sathak AJ College of Engineering,Chennai,Tier 3,CIVIL,BC,161.0,55207,45
Mohammed Sathak AJ College of Engineering,Chennai,Tier 3,AI & DS,BC,168.0,59956,58
Mohammed Sathak AJ College of Engineering,Chennai,Tier 3,AI & ML,BC,168.5,59162,58
Mookambigai College of Engineering,Pudukkottai,Tier 3,CSE,BC,151.5,69689,50
Mookambigai College of Engineering,Pudukkottai,Tier 3,IT,BC,150.0,68733,48
Mookambigai College of Engineering,Pudukkottai,Tier 3,ECE,BC,148.5,69327,43
Mookambigai College of Engineering,Pudukkottai,Tier 3,EEE,BC,146.5,68337,40
Mookambigai College of Engineering,Pudukkottai,Tier 3,MECH,BC,146.0,65730,40
Mookambigai College of Engineering,Pudukkottai,Tier 3,CIVIL,BC,141.5,67483,40
Mookambigai College of Engineering,Pudukkottai,Tier 3,AI & DS,BC,150.0,71206,49
Mookambigai College of Engineering,Pudukkottai,Tier 3,AI & ML,BC,150.5,71503,48
Mother Teresa College of Engineering and Technology,Pudukkottai,Tier 3,CSE,BC,167.0,77139,63
Mother Teresa College of Engineering and Technology,Pudukkottai,Tier 3,IT,BC,166.0,75859,63
Mother Teresa College of Engineering and Technology,Pudukkottai,Tier 3,ECE,BC,164.5,76539,56
Mother Teresa College of Engineering and Technology,Pudukkottai,Tier 3,EEE,BC,161.5,75618,52
Mother Teresa College of Engineering and Technology,Pudukkottai,Tier 3,MECH,BC,162.0,72762,49
Mother Teresa College of Engineering and Technology,Pudukkottai,Tier 3,CIVIL,BC,160.0,73433,49
Mother Teresa College of Engineering and Technology,Pudukkottai,Tier 3,AI & DS,BC,166.0,77986,62
Mother Teresa College of Engineering and Technology,Pudukkottai,Tier 3,AI & ML,BC,166.0,77487,61
Mount Zion College of Engineering and Technology,Pudukkottai,Tier 3,CSE,BC,150.5,88666,66
Mount Zion College of Engineering and Technology,Pudukkottai,Tier 3,IT,BC,148.5,89182,66
Mount Zion College of Engineering and Technology,Pudukkottai,Tier 3,ECE,BC,147.0,87174,61
Mount Zion College of Engineering and Technology,Pudukkottai,Tier 3,EEE,BC,145.5,88664,57
Mount Zion College of Engineering and Technology,Pudukkottai,Tier 3,MECH,BC,142.5,85566,51
Mount Zion College of Engineering and Technology,Pudukkottai,Tier 3,CIVIL,BC,140.5,84120,54
Mount Zion College of Engineering and Technology,Pudukkottai,Tier 3,AI & DS,BC,149.5,90220,66
Mount Zion College of Engineering and Technology,Pudukkottai,Tier 3,AI & ML,BC,149.0,89895,63
Muthayammal College of Engineering,Namakkal,Tier 3,CSE,BC,166.5,82068,50
Muthayammal College of Engineering,Namakkal,Tier 3,IT,BC,164.5,82351,48
Muthayammal College of Engineering,Namakkal,Tier 3,ECE,BC,163.0,81156,45
Muthayammal College of Engineering,Namakkal,Tier 3,EEE,BC,162.5,80383,40
Muthayammal College of Engineering,Namakkal,Tier 3,MECH,BC,158.5,80876,40
Muthayammal College of Engineering,Namakkal,Tier 3,CIVIL,BC,159.5,77608,40
Muthayammal College of Engineering,Namakkal,Tier 3,AI & DS,BC,165.5,83735,50
Muthayammal College of Engineering,Namakkal,Tier 3,AI & ML,BC,165.5,83918,48
Muthayammal Engineering College(Autonomous),Namakkal,Tier 3,CSE,BC,175.0,84924,70
Muthayammal Engineering College(Autonomous),Namakkal,Tier 3,IT,BC,173.5,85835,69
Muthayammal Engineering College(Autonomous),Namakkal,Tier 3,ECE,BC,172.0,84980,62
Muthayammal Engineering College(Autonomous),Namakkal,Tier 3,EEE,BC,170.5,84143,62
Muthayammal Engineering College(Autonomous),Namakkal,Tier 3,MECH,BC,167.0,83273,60
Muthayammal Engineering College(Autonomous),Namakkal,Tier 3,CIVIL,BC,166.5,80769,57
Muthayammal Engineering College(Autonomous),Namakkal,Tier 3,AI & DS,BC,173.5,87240,69
Muthayammal Engineering College(Autonomous),Namakkal,Tier 3,AI & ML,BC,174.0,87153,69
N P R College of Engineering and Technology (Autonomous),Dindigul,Tier 2,CSE,BC,186.0,93838,79
N P R College of Engineering and Technology (Autonomous),Dindigul,Tier 2,IT,BC,184.5,92671,77
N P R College of Engineering and Technology (Autonomous),Dindigul,Tier 2,ECE,BC,183.5,91562,74
N P R College of Engineering and Technology (Autonomous),Dindigul,Tier 2,EEE,BC,180.5,93400,71
N P R College of Engineering and Technology (Autonomous),Dindigul,Tier 2,MECH,BC,181.0,91841,64
N P R College of Engineering and Technology (Autonomous),Dindigul,Tier 2,CIVIL,BC,178.0,88182,66
N P R College of Engineering and Technology (Autonomous),Dindigul,Tier 2,AI & DS,BC,185.0,93740,77
N P R College of Engineering and Technology (Autonomous),Dindigul,Tier 2,AI & ML,BC,185.5,93780,76
N.S.N College of Engineering and Technology,Karur,Tier 3,CSE,BC,171.0,65270,50
N.S.N College of Engineering and Technology,Karur,Tier 3,IT,BC,169.5,65040,50
N.S.N College of Engineering and Technology,Karur,Tier 3,ECE,BC,169.0,64887,44
N.S.N College of Engineering and Technology,Karur,Tier 3,EEE,BC,165.5,63604,43
N.S.N College of Engineering and Technology,Karur,Tier 3,MECH,BC,164.5,62877,40
N.S.N College of Engineering and Technology,Karur,Tier 3,CIVIL,BC,162.5,61109,40
N.S.N College of Engineering and Technology,Karur,Tier 3,AI & DS,BC,170.5,67555,49
N.S.N College of Engineering and Technology,Karur,Tier 3,AI & ML,BC,169.5,67887,47
Nadar Saraswathi College of Engineering and Technology,Madurai,Tier 3,CSE,BC,175.0,86977,66
Nadar Saraswathi College of Engineering and Technology,Madurai,Tier 3,IT,BC,173.5,87717,64
Nadar Saraswathi College of Engineering and Technology,Madurai,Tier 3,ECE,BC,171.5,86793,62
Nadar Saraswathi College of Engineering and Technology,Madurai,Tier 3,EEE,BC,170.5,87255,55
Nadar Saraswathi College of Engineering and Technology,Madurai,Tier 3,MECH,BC,169.5,83554,51
Nadar Saraswathi College of Engineering and Technology,Madurai,Tier 3,CIVIL,BC,166.0,82547,51
Nadar Saraswathi College of Engineering and Technology,Madurai,Tier 3,AI & DS,BC,174.5,88103,66
Nadar Saraswathi College of Engineering and Technology,Madurai,Tier 3,AI & ML,BC,174.0,89009,65
Nandha College of Technology,Erode,Tier 2,CSE,BC,181.0,103478,68
Nandha College of Technology,Erode,Tier 2,IT,BC,180.0,102322,66
Nandha College of Technology,Erode,Tier 2,ECE,BC,178.0,102988,60
Nandha College of Technology,Erode,Tier 2,EEE,BC,177.0,102608,57
Nandha College of Technology,Erode,Tier 2,MECH,BC,174.0,99965,56
Nandha College of Technology,Erode,Tier 2,CIVIL,BC,175.0,100323,55
Nandha College of Technology,Erode,Tier 2,AI & DS,BC,179.5,104940,67
Nandha College of Technology,Erode,Tier 2,AI & ML,BC,180.0,105693,66
Nandha Engineering College (Autonomous),Erode,Tier 2,CSE,BC,188.0,97437,73
Nandha Engineering College (Autonomous),Erode,Tier 2,IT,BC,186.0,96099,71
Nandha Engineering College (Autonomous),Erode,Tier 2,ECE,BC,185.0,96944,66
Nandha Engineering College (Autonomous),Erode,Tier 2,EEE,BC,183.5,95298,64
Nandha Engineering College (Autonomous),Erode,Tier 2,MECH,BC,181.0,94126,58
Nandha Engineering College (Autonomous),Erode,Tier 2,CIVIL,BC,178.5,94087,58
Nandha Engineering College (Autonomous),Erode,Tier 2,AI & DS,BC,187.5,98746,72
Nandha Engineering College (Autonomous),Erode,Tier 2,AI & ML,BC,187.5,97839,70
Narayanaguru College of Engineering,Tirunelveli,Tier 3,CSE,BC,173.0,55344,64
Narayanaguru College of Engineering,Tirunelveli,Tier 3,IT,BC,171.5,54059,62
Narayanaguru College of Engineering,Tirunelveli,Tier 3,ECE,BC,171.0,53497,58
Narayanaguru College of Engineering,Tirunelveli,Tier 3,EEE,BC,168.5,53805,53
Narayanaguru College of Engineering,Tirunelveli,Tier 3,MECH,BC,167.0,53112,51
Narayanaguru College of Engineering,Tirunelveli,Tier 3,CIVIL,BC,164.5,50993,51
Narayanaguru College of Engineering,Tirunelveli,Tier 3,AI & DS,BC,172.0,56763,64
Narayanaguru College of Engineering,Tirunelveli,Tier 3,AI & ML,BC,172.0,55968,62
National Engineering College (Autonomous),Thoothukudi,Tier 2,CSE,BC,179.5,111799,80
National Engineering College (Autonomous),Thoothukudi,Tier 2,IT,BC,178.0,110859,80
National Engineering College (Autonomous),Thoothukudi,Tier 2,ECE,BC,177.0,111955,76
National Engineering College (Autonomous),Thoothukudi,Tier 2,EEE,BC,175.5,110025,71
National Engineering College (Autonomous),Thoothukudi,Tier 2,MECH,BC,173.5,108207,66
National Engineering College (Autonomous),Thoothukudi,Tier 2,CIVIL,BC,172.0,109286,66
National Engineering College (Autonomous),Thoothukudi,Tier 2,AI & DS,BC,178.0,113452,78
National Engineering College (Autonomous),Thoothukudi,Tier 2,AI & ML,BC,178.5,112778,79
Nehru Institute of Engineering and Technology,Coimbatore,Tier 3,CSE,BC,166.0,80964,55
Nehru Institute of Engineering and Technology,Coimbatore,Tier 3,IT,BC,165.0,79796,54
Nehru Institute of Engineering and Technology,Coimbatore,Tier 3,ECE,BC,162.0,80837,48
Nehru Institute of Engineering and Technology,Coimbatore,Tier 3,EEE,BC,161.0,79575,48
Nehru Institute of Engineering and Technology,Coimbatore,Tier 3,MECH,BC,159.0,79299,44
Nehru Institute of Engineering and Technology,Coimbatore,Tier 3,CIVIL,BC,158.0,78446,40
Nehru Institute of Engineering and Technology,Coimbatore,Tier 3,AI & DS,BC,165.0,82886,54
Nehru Institute of Engineering and Technology,Coimbatore,Tier 3,AI & ML,BC,165.0,81614,53
Nehru Institute of Technology (Autonomous),Coimbatore,Tier 3,CSE,BC,175.0,90593,70
Nehru Institute of Technology (Autonomous),Coimbatore,Tier 3,IT,BC,173.5,89465,70
Nehru Institute of Technology (Autonomous),Coimbatore,Tier 3,ECE,BC,171.0,90633,63
Nehru Institute of Technology (Autonomous),Coimbatore,Tier 3,EEE,BC,170.0,88193,60
Nehru Institute of Technology (Autonomous),Coimbatore,Tier 3,MECH,BC,167.5,88548,56
Nehru Institute of Technology (Autonomous),Coimbatore,Tier 3,CIVIL,BC,167.5,87040,52
Nehru Institute of Technology (Autonomous),Coimbatore,Tier 3,AI & DS,BC,173.5,90785,68
Nehru Institute of Technology (Autonomous),Coimbatore,Tier 3,AI & ML,BC,173.5,91061,67
Nellai College of Engineering,Tirunelveli,Tier 3,CSE,BC,161.0,75581,65
Nellai College of Engineering,Tirunelveli,Tier 3,IT,BC,159.5,74562,63
Nellai College of Engineering,Tirunelveli,Tier 3,ECE,BC,157.5,75599,57
Nellai College of Engineering,Tirunelveli,Tier 3,EEE,BC,156.5,73548,57
Nellai College of Engineering,Tirunelveli,Tier 3,MECH,BC,156.0,72334,50
Nellai College of Engineering,Tirunelveli,Tier 3,CIVIL,BC,152.5,73501,51
Nellai College of Engineering,Tirunelveli,Tier 3,AI & DS,BC,160.0,77133,65
Nellai College of Engineering,Tirunelveli,Tier 3,AI & ML,BC,159.5,77626,64
Nelliandavar Institute of Technology,Tiruchirappalli,Tier 2,CSE,BC,189.5,97943,83
Nelliandavar Institute of Technology,Tiruchirappalli,Tier 2,IT,BC,188.5,97729,83
Nelliandavar Institute of Technology,Tiruchirappalli,Tier 2,ECE,BC,186.0,98878,77
Nelliandavar Institute of Technology,Tiruchirappalli,Tier 2,EEE,BC,184.0,98394,73
Nelliandavar Institute of Technology,Tiruchirappalli,Tier 2,MECH,BC,182.5,96722,70
Nelliandavar Institute of Technology,Tiruchirappalli,Tier 2,CIVIL,BC,181.5,95215,69
Nelliandavar Institute of Technology,Tiruchirappalli,Tier 2,AI & DS,BC,188.0,99815,82
Nelliandavar Institute of Technology,Tiruchirappalli,Tier 2,AI & ML,BC,189.0,99720,82
New Prince Shri Bhavani College of Engineering and Technology (Autonomous),Chennai,Tier 3,CSE,BC,175.0,89369,70
New Prince Shri Bhavani College of Engineering and Technology (Autonomous),Chennai,Tier 3,IT,BC,174.0,89947,68
New Prince Shri Bhavani College of Engineering and Technology (Autonomous),Chennai,Tier 3,ECE,BC,172.5,90971,64
New Prince Shri Bhavani College of Engineering and Technology (Autonomous),Chennai,Tier 3,EEE,BC,170.0,87751,59
New Prince Shri Bhavani College of Engineering and Technology (Autonomous),Chennai,Tier 3,MECH,BC,168.5,87874,55
New Prince Shri Bhavani College of Engineering and Technology (Autonomous),Chennai,Tier 3,CIVIL,BC,167.5,85469,56
New Prince Shri Bhavani College of Engineering and Technology (Autonomous),Chennai,Tier 3,AI & DS,BC,174.5,91562,68
New Prince Shri Bhavani College of Engineering and Technology (Autonomous),Chennai,Tier 3,AI & ML,BC,173.5,90718,68
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CSE,BC,173.5,84661,50
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,IT,BC,171.5,83608,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,ECE,BC,169.5,82749,43
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,EEE,BC,168.0,83956,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,MECH,BC,167.0,81207,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CIVIL,BC,165.0,79623,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & DS,BC,172.0,86329,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & ML,BC,172.0,86156,48
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CSE,BC,184.5,102258,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,IT,BC,183.0,101428,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,ECE,BC,182.0,101753,61
OASYS Institute of Technology,Tiruchirappalli,Tier 2,EEE,BC,180.0,102215,60
OASYS Institute of Technology,Tiruchirappalli,Tier 2,MECH,BC,178.5,100534,54
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CIVIL,BC,176.0,99541,53
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & DS,BC,184.0,103627,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & ML,BC,184.0,102962,67
Oxford College of Engineering,Karur,Tier 3,CSE,BC,154.5,83829,50
Oxford College of Engineering,Karur,Tier 3,IT,BC,152.5,83985,49
Oxford College of Engineering,Karur,Tier 3,ECE,BC,152.0,83770,42
Oxford College of Engineering,Karur,Tier 3,EEE,BC,149.5,83860,40
Oxford College of Engineering,Karur,Tier 3,MECH,BC,149.0,80589,40
Oxford College of Engineering,Karur,Tier 3,CIVIL,BC,145.0,82553,40
Oxford College of Engineering,Karur,Tier 3,AI & DS,BC,153.0,85042,49
Oxford College of Engineering,Karur,Tier 3,AI & ML,BC,154.0,86849,48
Oxford Engineering College,Karur,Tier 3,CSE,BC,171.0,58480,53
Oxford Engineering College,Karur,Tier 3,IT,BC,169.5,59010,51
Oxford Engineering College,Karur,Tier 3,ECE,BC,168.5,59326,47
Oxford Engineering College,Karur,Tier 3,EEE,BC,165.5,58585,43
Oxford Engineering College,Karur,Tier 3,MECH,BC,165.0,57693,43
Oxford Engineering College,Karur,Tier 3,CIVIL,BC,162.5,54502,40
Oxford Engineering College,Karur,Tier 3,AI & DS,BC,169.5,60430,51
Oxford Engineering College,Karur,Tier 3,AI & ML,BC,169.5,61493,52
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CSE,BC,180.5,114392,70
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,IT,BC,179.0,112955,68
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,ECE,BC,178.5,111812,64
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,EEE,BC,176.5,113121,62
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,MECH,BC,174.0,111746,58
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CIVIL,BC,173.5,110364,53
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & DS,BC,180.0,115681,69
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & ML,BC,179.5,115762,67
P.B. College of Engineering,Vellore,Tier 3,CSE,BC,165.0,73281,64
