college_name,district,tier,branch,category,cutoff,fees,placement_rate
New Prince Shri Bhavani College of Engineering and Technology (Autonomous),Chennai,Tier 3,AI & ML,SC,164.4,90718,68
New Prince Shri Bhavani College of Engineering and Technology (Autonomous),Chennai,Tier 3,AI & ML,ST,164.3,90718,68
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CSE,OC,175.3,84661,50
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CSE,BC,173.5,84661,50
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CSE,BCM,172.7,84661,50
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CSE,MBC,169.8,84661,50
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CSE,SC,168.0,84661,50
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CSE,ST,165.0,84661,50
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,IT,OC,173.0,83608,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,IT,BC,171.5,83608,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,IT,BCM,171.0,83608,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,IT,MBC,168.3,83608,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,IT,SC,165.1,83608,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,IT,ST,159.7,83608,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,ECE,OC,172.1,82749,43
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,ECE,BC,169.5,82749,43
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,ECE,BCM,168.7,82749,43
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,ECE,MBC,167.4,82749,43
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,ECE,SC,163.0,82749,43
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,ECE,ST,157.6,82749,43
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,EEE,OC,169.9,83956,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,EEE,BC,168.0,83956,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,EEE,BCM,167.2,83956,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,EEE,MBC,164.4,83956,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,EEE,SC,158.1,83956,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,EEE,ST,156.0,83956,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,MECH,OC,168.6,81207,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,MECH,BC,167.0,81207,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,MECH,BCM,166.5,81207,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,MECH,MBC,164.3,81207,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,MECH,SC,160.4,81207,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,MECH,ST,152.4,81207,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CIVIL,OC,166.9,79623,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CIVIL,BC,165.0,79623,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CIVIL,BCM,164.1,79623,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CIVIL,MBC,161.5,79623,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CIVIL,SC,158.0,79623,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,CIVIL,ST,155.6,79623,40
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & DS,OC,175.0,86329,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & DS,BC,172.0,86329,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & DS,BCM,171.3,86329,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & DS,MBC,168.5,86329,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & DS,SC,163.5,86329,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & DS,ST,163.3,86329,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & ML,OC,173.7,86156,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & ML,BC,172.0,86156,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & ML,BCM,171.2,86156,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & ML,MBC,169.2,86156,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & ML,SC,163.0,86156,48
Noorul Islam College of Engineering and Technology,Kanyakumari,Tier 3,AI & ML,ST,162.9,86156,48
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CSE,OC,186.9,102258,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CSE,BC,184.5,102258,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CSE,BCM,183.9,102258,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CSE,MBC,181.6,102258,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CSE,SC,175.2,102258,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CSE,ST,174.5,102258,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,IT,OC,185.8,101428,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,IT,BC,183.0,101428,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,IT,BCM,182.1,101428,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,IT,MBC,179.4,101428,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,IT,SC,177.5,101428,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,IT,ST,170.0,101428,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,ECE,OC,184.5,101753,61
OASYS Institute of Technology,Tiruchirappalli,Tier 2,ECE,BC,182.0,101753,61
OASYS Institute of Technology,Tiruchirappalli,Tier 2,ECE,BCM,181.0,101753,61
OASYS Institute of Technology,Tiruchirappalli,Tier 2,ECE,MBC,179.0,101753,61
OASYS Institute of Technology,Tiruchirappalli,Tier 2,ECE,SC,173.2,101753,61
OASYS Institute of Technology,Tiruchirappalli,Tier 2,ECE,ST,172.9,101753,61
OASYS Institute of Technology,Tiruchirappalli,Tier 2,EEE,OC,182.6,102215,60
OASYS Institute of Technology,Tiruchirappalli,Tier 2,EEE,BC,180.0,102215,60
OASYS Institute of Technology,Tiruchirappalli,Tier 2,EEE,BCM,179.3,102215,60
OASYS Institute of Technology,Tiruchirappalli,Tier 2,EEE,MBC,176.4,102215,60
OASYS Institute of Technology,Tiruchirappalli,Tier 2,EEE,SC,171.7,102215,60
OASYS Institute of Technology,Tiruchirappalli,Tier 2,EEE,ST,165.5,102215,60
OASYS Institute of Technology,Tiruchirappalli,Tier 2,MECH,OC,180.5,100534,54
OASYS Institute of Technology,Tiruchirappalli,Tier 2,MECH,BC,178.5,100534,54
OASYS Institute of Technology,Tiruchirappalli,Tier 2,MECH,BCM,177.8,100534,54
OASYS Institute of Technology,Tiruchirappalli,Tier 2,MECH,MBC,174.7,100534,54
OASYS Institute of Technology,Tiruchirappalli,Tier 2,MECH,SC,171.7,100534,54
OASYS Institute of Technology,Tiruchirappalli,Tier 2,MECH,ST,164.5,100534,54
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CIVIL,OC,178.7,99541,53
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CIVIL,BC,176.0,99541,53
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CIVIL,BCM,175.2,99541,53
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CIVIL,MBC,173.9,99541,53
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CIVIL,SC,169.1,99541,53
OASYS Institute of Technology,Tiruchirappalli,Tier 2,CIVIL,ST,166.5,99541,53
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & DS,OC,185.7,103627,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & DS,BC,184.0,103627,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & DS,BCM,183.1,103627,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & DS,MBC,181.7,103627,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & DS,SC,175.9,103627,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & DS,ST,172.5,103627,69
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & ML,OC,186.8,102962,67
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & ML,BC,184.0,102962,67
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & ML,BCM,183.1,102962,67
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & ML,MBC,181.8,102962,67
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & ML,SC,176.3,102962,67
OASYS Institute of Technology,Tiruchirappalli,Tier 2,AI & ML,ST,169.2,102962,67
Oxford College of Engineering,Karur,Tier 3,CSE,OC,156.1,83829,50
Oxford College of Engineering,Karur,Tier 3,CSE,BC,154.5,83829,50
Oxford College of Engineering,Karur,Tier 3,CSE,BCM,153.9,83829,50
Oxford College of Engineering,Karur,Tier 3,CSE,MBC,151.9,83829,50
Oxford College of Engineering,Karur,Tier 3,CSE,SC,147.9,83829,50
Oxford College of Engineering,Karur,Tier 3,CSE,ST,140.0,83829,50
Oxford College of Engineering,Karur,Tier 3,IT,OC,154.5,83985,49
Oxford College of Engineering,Karur,Tier 3,IT,BC,152.5,83985,49
Oxford College of Engineering,Karur,Tier 3,IT,BCM,151.6,83985,49
Oxford College of Engineering,Karur,Tier 3,IT,MBC,150.0,83985,49
Oxford College of Engineering,Karur,Tier 3,IT,SC,147.1,83985,49
Oxford College of Engineering,Karur,Tier 3,IT,ST,143.2,83985,49
Oxford College of Engineering,Karur,Tier 3,ECE,OC,154.2,83770,42
Oxford College of Engineering,Karur,Tier 3,ECE,BC,152.0,83770,42
Oxford College of Engineering,Karur,Tier 3,ECE,BCM,151.2,83770,42
Oxford College of Engineering,Karur,Tier 3,ECE,MBC,149.7,83770,42
Oxford College of Engineering,Karur,Tier 3,ECE,SC,145.7,83770,42
Oxford College of Engineering,Karur,Tier 3,ECE,ST,137.9,83770,42
Oxford College of Engineering,Karur,Tier 3,EEE,OC,151.2,83860,40
Oxford College of Engineering,Karur,Tier 3,EEE,BC,149.5,83860,40
Oxford College of Engineering,Karur,Tier 3,EEE,BCM,148.6,83860,40
Oxford College of Engineering,Karur,Tier 3,EEE,MBC,146.7,83860,40
Oxford College of Engineering,Karur,Tier 3,EEE,SC,141.7,83860,40
Oxford College of Engineering,Karur,Tier 3,EEE,ST,141.2,83860,40
Oxford College of Engineering,Karur,Tier 3,MECH,OC,151.8,80589,40
Oxford College of Engineering,Karur,Tier 3,MECH,BC,149.0,80589,40
Oxford College of Engineering,Karur,Tier 3,MECH,BCM,148.3,80589,40
Oxford College of Engineering,Karur,Tier 3,MECH,MBC,145.3,80589,40
Oxford College of Engineering,Karur,Tier 3,MECH,SC,139.4,80589,40
Oxford College of Engineering,Karur,Tier 3,MECH,ST,140.1,80589,40
Oxford College of Engineering,Karur,Tier 3,CIVIL,OC,147.9,82553,40
Oxford College of Engineering,Karur,Tier 3,CIVIL,BC,145.0,82553,40
Oxford College of Engineering,Karur,Tier 3,CIVIL,BCM,144.2,82553,40
Oxford College of Engineering,Karur,Tier 3,CIVIL,MBC,142.5,82553,40
Oxford College of Engineering,Karur,Tier 3,CIVIL,SC,138.1,82553,40
Oxford College of Engineering,Karur,Tier 3,CIVIL,ST,132.2,82553,40
Oxford College of Engineering,Karur,Tier 3,AI & DS,OC,155.8,85042,49
Oxford College of Engineering,Karur,Tier 3,AI & DS,BC,153.0,85042,49
Oxford College of Engineering,Karur,Tier 3,AI & DS,BCM,152.2,85042,49
Oxford College of Engineering,Karur,Tier 3,AI & DS,MBC,149.5,85042,49
Oxford College of Engineering,Karur,Tier 3,AI & DS,SC,144.6,85042,49
Oxford College of Engineering,Karur,Tier 3,AI & DS,ST,140.7,85042,49
Oxford College of Engineering,Karur,Tier 3,AI & ML,OC,155.9,86849,48
Oxford College of Engineering,Karur,Tier 3,AI & ML,BC,154.0,86849,48
Oxford College of Engineering,Karur,Tier 3,AI & ML,BCM,153.1,86849,48
Oxford College of Engineering,Karur,Tier 3,AI & ML,MBC,151.4,86849,48
Oxford College of Engineering,Karur,Tier 3,AI & ML,SC,144.9,86849,48
Oxford College of Engineering,Karur,Tier 3,AI & ML,ST,145.9,86849,48
Oxford Engineering College,Karur,Tier 3,CSE,OC,172.7,58480,53
Oxford Engineering College,Karur,Tier 3,CSE,BC,171.0,58480,53
Oxford Engineering College,Karur,Tier 3,CSE,BCM,170.3,58480,53
Oxford Engineering College,Karur,Tier 3,CSE,MBC,168.1,58480,53
Oxford Engineering College,Karur,Tier 3,CSE,SC,164.0,58480,53
Oxford Engineering College,Karur,Tier 3,CSE,ST,162.5,58480,53
Oxford Engineering College,Karur,Tier 3,IT,OC,171.1,59010,51
Oxford Engineering College,Karur,Tier 3,IT,BC,169.5,59010,51
Oxford Engineering College,Karur,Tier 3,IT,BCM,168.5,59010,51
Oxford Engineering College,Karur,Tier 3,IT,MBC,166.6,59010,51
Oxford Engineering College,Karur,Tier 3,IT,SC,162.2,59010,51
Oxford Engineering College,Karur,Tier 3,IT,ST,157.0,59010,51
Oxford Engineering College,Karur,Tier 3,ECE,OC,170.1,59326,47
Oxford Engineering College,Karur,Tier 3,ECE,BC,168.5,59326,47
Oxford Engineering College,Karur,Tier 3,ECE,BCM,167.5,59326,47
Oxford Engineering College,Karur,Tier 3,ECE,MBC,165.0,59326,47
Oxford Engineering College,Karur,Tier 3,ECE,SC,159.8,59326,47
Oxford Engineering College,Karur,Tier 3,ECE,ST,154.1,59326,47
Oxford Engineering College,Karur,Tier 3,EEE,OC,167.3,58585,43
Oxford Engineering College,Karur,Tier 3,EEE,BC,165.5,58585,43
Oxford Engineering College,Karur,Tier 3,EEE,BCM,164.5,58585,43
Oxford Engineering College,Karur,Tier 3,EEE,MBC,162.5,58585,43
Oxford Engineering College,Karur,Tier 3,EEE,SC,158.9,58585,43
Oxford Engineering College,Karur,Tier 3,EEE,ST,155.3,58585,43
Oxford Engineering College,Karur,Tier 3,MECH,OC,167.6,57693,43
Oxford Engineering College,Karur,Tier 3,MECH,BC,165.0,57693,43
Oxford Engineering College,Karur,Tier 3,MECH,BCM,164.5,57693,43
Oxford Engineering College,Karur,Tier 3,MECH,MBC,162.7,57693,43
Oxford Engineering College,Karur,Tier 3,MECH,SC,157.6,57693,43
Oxford Engineering College,Karur,Tier 3,MECH,ST,155.1,57693,43
Oxford Engineering College,Karur,Tier 3,CIVIL,OC,164.7,54502,40
Oxford Engineering College,Karur,Tier 3,CIVIL,BC,162.5,54502,40
Oxford Engineering College,Karur,Tier 3,CIVIL,BCM,162.0,54502,40
Oxford Engineering College,Karur,Tier 3,CIVIL,MBC,159.3,54502,40
Oxford Engineering College,Karur,Tier 3,CIVIL,SC,154.3,54502,40
Oxford Engineering College,Karur,Tier 3,CIVIL,ST,152.3,54502,40
Oxford Engineering College,Karur,Tier 3,AI & DS,OC,171.6,60430,51
Oxford Engineering College,Karur,Tier 3,AI & DS,BC,169.5,60430,51
Oxford Engineering College,Karur,Tier 3,AI & DS,BCM,168.8,60430,51
Oxford Engineering College,Karur,Tier 3,AI & DS,MBC,166.6,60430,51
Oxford Engineering College,Karur,Tier 3,AI & DS,SC,159.8,60430,51
Oxford Engineering College,Karur,Tier 3,AI & DS,ST,159.0,60430,51
Oxford Engineering College,Karur,Tier 3,AI & ML,OC,171.1,61493,52
Oxford Engineering College,Karur,Tier 3,AI & ML,BC,169.5,61493,52
Oxford Engineering College,Karur,Tier 3,AI & ML,BCM,168.7,61493,52
Oxford Engineering College,Karur,Tier 3,AI & ML,MBC,167.0,61493,52
Oxford Engineering College,Karur,Tier 3,AI & ML,SC,160.2,61493,52
Oxford Engineering College,Karur,Tier 3,AI & ML,ST,154.8,61493,52
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CSE,OC,183.0,114392,70
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CSE,BC,180.5,114392,70
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CSE,BCM,179.8,114392,70
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CSE,MBC,177.9,114392,70
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CSE,SC,175.1,114392,70
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CSE,ST,172.0,114392,70
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,IT,OC,181.6,112955,68
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,IT,BC,179.0,112955,68
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,IT,BCM,178.2,112955,68
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,IT,MBC,176.5,112955,68
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,IT,SC,169.6,112955,68
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,IT,ST,167.3,112955,68
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,ECE,OC,181.2,111812,64
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,ECE,BC,178.5,111812,64
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,ECE,BCM,177.8,111812,64
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,ECE,MBC,175.0,111812,64
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,ECE,SC,173.0,111812,64
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,ECE,ST,164.2,111812,64
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,EEE,OC,178.2,113121,62
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,EEE,BC,176.5,113121,62
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,EEE,BCM,175.8,113121,62
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,EEE,MBC,173.1,113121,62
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,EEE,SC,169.8,113121,62
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,EEE,ST,165.6,113121,62
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,MECH,OC,175.7,111746,58
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,MECH,BC,174.0,111746,58
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,MECH,BCM,173.2,111746,58
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,MECH,MBC,171.2,111746,58
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,MECH,SC,165.5,111746,58
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,MECH,ST,163.5,111746,58
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CIVIL,OC,175.0,110364,53
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CIVIL,BC,173.5,110364,53
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CIVIL,BCM,173.0,110364,53
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CIVIL,MBC,170.2,110364,53
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CIVIL,SC,164.6,110364,53
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,CIVIL,ST,161.3,110364,53
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & DS,OC,182.4,115681,69
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & DS,BC,180.0,115681,69
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & DS,BCM,179.0,115681,69
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & DS,MBC,176.5,115681,69
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & DS,SC,173.4,115681,69
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & DS,ST,165.1,115681,69
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & ML,OC,182.1,115762,67
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & ML,BC,179.5,115762,67
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & ML,BCM,178.8,115762,67
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & ML,MBC,177.2,115762,67
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & ML,SC,172.9,115762,67
P A College of Engineering and Technology (Autonomous),Coimbatore,Tier 2,AI & ML,ST,170.4,115762,67
P.B. College of Engineering,Vellore,Tier 3,CSE,OC,167.8,73281,64
P.B. College of Engineering,Vellore,Tier 3,CSE,BC,165.0,73281,64
P.B. College of Engineering,Vellore,Tier 3,CSE,BCM,164.3,73281,64
P.B. College of Engineering,Vellore,Tier 3,CSE,MBC,162.0,73281,64
P.B. College of Engineering,Vellore,Tier 3,CSE,SC,159.4,73281,64
P.B. College of Engineering,Vellore,Tier 3,CSE,ST,150.2,73281,64
P.B. College of Engineering,Vellore,Tier 3,IT,OC,165.5,71884,64
P.B. College of Engineering,Vellore,Tier 3,IT,BC,164.0,71884,64
P.B. College of Engineering,Vellore,Tier 3,IT,BCM,163.4,71884,64
P.B. College of Engineering,Vellore,Tier 3,IT,MBC,161.1,71884,64
P.B. College of Engineering,Vellore,Tier 3,IT,SC,156.7,71884,64
P.B. College of Engineering,Vellore,Tier 3,IT,ST,150.2,71884,64
P.B. College of Engineering,Vellore,Tier 3,ECE,OC,165.5,72534,56
P.B. College of Engineering,Vellore,Tier 3,ECE,BC,162.5,72534,56
P.B. College of Engineering,Vellore,Tier 3,ECE,BCM,161.5,72534,56
P.B. College of Engineering,Vellore,Tier 3,ECE,MBC,159.7,72534,56
P.B. College of Engineering,Vellore,Tier 3,ECE,SC,157.0,72534,56
P.B. College of Engineering,Vellore,Tier 3,ECE,ST,153.0,72534,56
P.B. College of Engineering,Vellore,Tier 3,EEE,OC,162.3,71864,53
P.B. College of Engineering,Vellore,Tier 3,EEE,BC,160.0,71864,53
P.B. College of Engineering,Vellore,Tier 3,EEE,BCM,159.3,71864,53
P.B. College of Engineering,Vellore,Tier 3,EEE,MBC,156.1,71864,53
P.B. College of Engineering,Vellore,Tier 3,EEE,SC,154.2,71864,53
P.B. College of Engineering,Vellore,Tier 3,EEE,ST,149.4,71864,53
P.B. College of Engineering,Vellore,Tier 3,MECH,OC,161.5,70756,53
P.B. College of Engineering,Vellore,Tier 3,MECH,BC,158.5,70756,53
P.B. College of Engineering,Vellore,Tier 3,MECH,BCM,157.6,70756,53
P.B. College of Engineering,Vellore,Tier 3,MECH,MBC,156.5,70756,53
P.B. College of Engineering,Vellore,Tier 3,MECH,SC,150.6,70756,53
P.B. College of Engineering,Vellore,Tier 3,MECH,ST,150.4,70756,53
P.B. College of Engineering,Vellore,Tier 3,CIVIL,OC,161.3,67939,46
P.B. College of Engineering,Vellore,Tier 3,CIVIL,BC,158.5,67939,46
P.B. College of Engineering,Vellore,Tier 3,CIVIL,BCM,157.7,67939,46
P.B. College of Engineering,Vellore,Tier 3,CIVIL,MBC,155.2,67939,46
P.B. College of Engineering,Vellore,Tier 3,CIVIL,SC,151.0,67939,46
P.B. College of Engineering,Vellore,Tier 3,CIVIL,ST,144.4,67939,46
P.B. College of Engineering,Vellore,Tier 3,AI & DS,OC,166.2,74824,64
P.B. College of Engineering,Vellore,Tier 3,AI & DS,BC,164.0,74824,64
P.B. College of Engineering,Vellore,Tier 3,AI & DS,BCM,163.2,74824,64
P.B. College of Engineering,Vellore,Tier 3,AI & DS,MBC,161.0,74824,64
P.B. College of Engineering,Vellore,Tier 3,AI & DS,SC,156.9,74824,64
P.B. College of Engineering,Vellore,Tier 3,AI & DS,ST,153.5,74824,64
P.B. College of Engineering,Vellore,Tier 3,AI & ML,OC,166.6,75134,61
P.B. College of Engineering,Vellore,Tier 3,AI & ML,BC,164.0,75134,61
P.B. College of Engineering,Vellore,Tier 3,AI & ML,BCM,163.3,75134,61
P.B. College of Engineering,Vellore,Tier 3,AI & ML,MBC,161.6,75134,61
P.B. College of Engineering,Vellore,Tier 3,AI & ML,SC,158.4,75134,61
P.B. College of Engineering,Vellore,Tier 3,AI & ML,ST,154.8,75134,61
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CSE,OC,165.9,67604,52
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CSE,BC,163.5,67604,52
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CSE,BCM,162.6,67604,52
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CSE,MBC,160.1,67604,52
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CSE,SC,155.8,67604,52
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CSE,ST,152.8,67604,52
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,IT,OC,163.7,66164,50
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,IT,BC,161.5,66164,50
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,IT,BCM,160.5,66164,50
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,IT,MBC,157.8,66164,50
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,IT,SC,155.1,66164,50
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,IT,ST,149.2,66164,50
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,ECE,OC,162.5,66444,45
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,ECE,BC,159.5,66444,45
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,ECE,BCM,158.7,66444,45
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,ECE,MBC,156.3,66444,45
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,ECE,SC,150.5,66444,45
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,ECE,ST,150.8,66444,45
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,EEE,OC,160.1,65108,44
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,EEE,BC,158.0,65108,44
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,EEE,BCM,157.0,65108,44
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,EEE,MBC,155.8,65108,44
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,EEE,SC,150.5,65108,44
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,EEE,ST,144.7,65108,44
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,MECH,OC,159.7,64712,40
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,MECH,BC,157.5,64712,40
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,MECH,BCM,156.9,64712,40
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,MECH,MBC,154.7,64712,40
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,MECH,SC,149.6,64712,40
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,MECH,ST,149.3,64712,40
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CIVIL,OC,157.8,65415,40
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CIVIL,BC,156.0,65415,40
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CIVIL,BCM,155.4,65415,40
